id_reverberation_post;author;text;date_reverberation;favourites;retweets;local;sentiment
1404201219074269184;zebedeudascoves;RT @revistaforum: Em vez de procurar nossa soberania, o governo está vendendo a inteligência de Tecnologia da Informação e Comunicação gove…;2021-06-13;0;36;Território em reconstrução.;-1
1404201162740543488;biggreyy;RT @revistaforum: Em vez de procurar nossa soberania, o governo está vendendo a inteligência de Tecnologia da Informação e Comunicação gove…;2021-06-13;0;36;;-1
1404201066573533184;revistaforum;Em vez de procurar nossa soberania, o governo está vendendo a inteligência de Tecnologia da Informação e Comunicaçã… https://t.co/zD3ajHAisb;2021-06-13;91;36;Brasil;-1
1404178944895721484;MARIAde46892798;RT @ciancaglini_15: @jairbolsonaro Presidente! E esse contrato do SERPRO  com a Hawei ? Não explicam NADA! Estamos preocupados! E o ministr…;2021-06-13;0;2;Brasil;-1
1404177291450724352;EdnandoDantas;"RT @Bia_AGVR: @rgacowboy_rga @fabiofaria @Huawei_Brasil SERPRO contrata os serviços de nuvem da Huawei!!! 
WTF?
Dallas, me ajuda a entender…";2021-06-13;0;13;;-1
1404176220326084610;mtcosmo1;"RT @Bia_AGVR: @rgacowboy_rga @fabiofaria @Huawei_Brasil SERPRO contrata os serviços de nuvem da Huawei!!! 
WTF?
Dallas, me ajuda a entender…";2021-06-13;0;13;;-1
1404176171160440832;mtcosmo1;@Bia_AGVR @rgacowboy_rga @fabiofaria @Huawei_Brasil Que eu saiba, eles cuidam da folha de pagamento de todos os min… https://t.co/Saw479YTo0;2021-06-13;2;1;;-1
1404167366213316614;EdsonLGuimaraes;@alessandromolon Deputado, será que em 2020 o @SERPRO recebeu demanda para alteração nos sistemas de contratação e… https://t.co/tttrjQRIhd;2021-06-13;0;0;Brasília, Brasil;-1
1404151749364097029;CorreaAssis;RT @ciancaglini_15: @jairbolsonaro Presidente! E esse contrato do SERPRO  com a Hawei ? Não explicam NADA! Estamos preocupados! E o ministr…;2021-06-13;0;2;Maringá-PR;-1
1404150879113072643;ciancaglini_15;@jairbolsonaro Presidente! E esse contrato do SERPRO  com a Hawei ? Não explicam NADA! Estamos preocupados! E o min… https://t.co/yffZ2rR0WA;2021-06-13;8;2;;-1
1404148863926165506;_SPNoticias;O projeto foi idealizado pelo Ministério da Infraestrutura (MInfra) e desenvolvido pelo Serpro, empresa de tecnolog… https://t.co/ikz24L4iNt;2021-06-13;0;0;São Paulo, Brasil;-1
1404133247546761216;shushirlei;"RT @Bia_AGVR: @rgacowboy_rga @fabiofaria @Huawei_Brasil SERPRO contrata os serviços de nuvem da Huawei!!! 
WTF?
Dallas, me ajuda a entender…";2021-06-13;0;13;;-1
1404130569076813824;evefavretto;@edisonlsm Meu Certisign vence logo aí resolvi fazer um novo pelo Serpro por que 5 anos;2021-06-13;0;0;Antônio Prado, RS;-1
1404130055362682890;evefavretto;"@edisonlsm Eu pedi pelo Serpro e foi uma plataforma própria acho 

5 minutos com o funça público e tava liberado";2021-06-13;0;0;Antônio Prado, RS;-1
1404127816858341386;NalvarteGladys;RT @MNetto14: @novaeramidia @reportersalles Aqui no Brasil, a empresa chinesa foi contratada pela SERPRO e vai realizar identificação facia…;2021-06-13;0;1;;-1
1404120386669887490;MNetto14;@novaeramidia @reportersalles Aqui no Brasil, a empresa chinesa foi contratada pela SERPRO e vai realizar identific… https://t.co/AoVx68moyV;2021-06-13;1;1;;-1
1404083070769188866;PafDroa;"RT @Bia_AGVR: @rgacowboy_rga @fabiofaria @Huawei_Brasil SERPRO contrata os serviços de nuvem da Huawei!!! 
WTF?
Dallas, me ajuda a entender…";2021-06-13;0;13;;-1
1404079968070647809;MNetto14;"RT @Bia_AGVR: @rgacowboy_rga @fabiofaria @Huawei_Brasil SERPRO contrata os serviços de nuvem da Huawei!!! 
WTF?
Dallas, me ajuda a entender…";2021-06-13;0;13;;-1
1404078296552378374;EdsonMa43082255;"RT @Bia_AGVR: @rgacowboy_rga @fabiofaria @Huawei_Brasil SERPRO contrata os serviços de nuvem da Huawei!!! 
WTF?
Dallas, me ajuda a entender…";2021-06-13;0;13;;-1
1404077721496530950;rgacowboy_rga;"RT @Bia_AGVR: @rgacowboy_rga @fabiofaria @Huawei_Brasil SERPRO contrata os serviços de nuvem da Huawei!!! 
WTF?
Dallas, me ajuda a entender…";2021-06-13;0;13;المدينة المن, المملكة العربية ;-1
1404077486384746498;Bia_AGVR;"@rgacowboy_rga @fabiofaria @Huawei_Brasil SERPRO contrata os serviços de nuvem da Huawei!!! 
WTF?
Dallas, me ajuda… https://t.co/w3sRLYtakH";2021-06-13;26;13;;-1
1404034696892366855;GlaucusLima;"RT @SindpdPE: Trabalhadores/as do Serpro aprovam proposta de Acordo Coletivo e Desconto Assistencial ---&gt; https://t.co/Q5hs4P0psp
#sindpdpe…";2021-06-13;0;2;;-1
1403911671836446722;cloret0deodio;"@n0otnice Lembra da Serpro? Pois é!!
Eu li essa matéria aí e parecia que eu estava lendo algo sobre a China, quando… https://t.co/CUSKZ8QjlG";2021-06-13;3;0;;-1
1403908942204395520;SpPavanello;"A tecnologia dispensa a apresentação do cartão de embarque e de documentos de identificação do passageiro.
O projet… https://t.co/ZEtPgs6hyK";2021-06-13;0;0;;-1
1403871132286062592;liganois;"@goescarlos @claudferraz tudo pra esse cara é ""os ricos"". Unafisco tem quantidade de dados desse tipo pra quem quer… https://t.co/KBt0W2vgsY";2021-06-13;4;0;Porto Alegre, Brasil;-1
1403851178983710729;Luis20421286;"RT @thiago_rider: RT @Luis20421286: RT @Agt_Souza: O Bolsonaro vai cair...
#29MForaBolsonaro #29MPovoNasRuas 
#NaoAsPrivatizacoes #CEITEC #…";2021-06-12;0;4;;-1
1403838146073268225;rpkatz;@welsinner @SERPRO @paulo_caelum @rla4 @pcalcado @mauriciojr Massa. Vou ouvir dps;2021-06-12;1;0;São Paulo, Brasil;-1
1403836682663870466;welsinner;@rpkatz @SERPRO Não. Com @paulo_caelum , @rla4 , @pcalcado e @mauriciojr;2021-06-12;2;0;Fortaleza, Brazil;-1
1403831006449307649;mafelicite2;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;Rio de Janeiro, Brasil;-1
1403829159835705352;rpkatz;@welsinner @SERPRO Uia eu acho que dei uma entrevista pro Leo sobre isso, é ele que participou? (Vou abrir aqui dps…);2021-06-12;2;0;São Paulo, Brasil;-1
1403827200864948225;welsinner;"Esse é o nosso papel aqui no @SERPRO 

Muito legal ver o quanto a nossa missão de promover a autonomia aos times de… https://t.co/f7zxUSw0Eh";2021-06-12;4;0;Fortaleza, Brazil;-1
1403800991984664581;JooVito85129207;@EdsonMF_1974 @jairbolsonaro @fabiofaria Não vão ter. A Huawei já tá até na SERPRO.;2021-06-12;1;0;;-1
1403796803649249286;gatagrayshadow;@pedrosaliba @biaklimeck @azulinhasaereas @oficial_Anac @SERPRO @DataPrivacyBr É um projeto que já nasceu obsoleto,… https://t.co/mJQORScLLe;2021-06-12;0;0;;-1
1403735601711661057;Ms_Cari_;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403713612477239296;CrespoSandrini;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;São Paulo, Brasil;-1
1403705043539349510;ElianeN56724209;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403700186988285954;Shirley97902543;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;Brasília, Brasil;-1
1403699913217744896;MarcosA14278872;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;Belo Horizonte - MG Brasil;-1
1403699128106897411;Mackferson;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403697584489779205;Nara49173180;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403688652564307973;jairbianco66;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403676152384954369;GraziMFrauches;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403665054843670529;mhbguerra;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;Petrópolis, Brasil;-1
1403664172102135808;TelmaVecchio;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;Santos, Brasil;-1
1403662929120088064;janesmaciel1;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403661808083288066;Mag243837534;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;São Paulo, Brasil;-1
1403660914746871812;VeviviB;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403657256449855489;Robatista8;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403655557156900865;IsabelaBragatwi;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;Bh;-1
1403654829185060868;teka_sp;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403651409694937091;Vic46476119;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403650610549907461;jlgoncalez;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403649012134199300;alexynunes;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;Nova Zelândia;-1
1403648126204973057;Robertajair22;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;Júpiter;-1
1403646325607047172;CgcdeCamargo;RT @Ajveiga2: Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federal, com seu…;2021-06-12;0;32;;-1
1403645408614797312;Ajveiga2;Todos preocupados com o 5G no Brasil, e a SERPRO, essa mesma, que faz todo processamento de dados da Receita Federa… https://t.co/5BKIQ6v824;2021-06-12;56;32;;-1
1403607489799729152;Beatrizfisiote1;RT @pedrosaliba: @biaklimeck @azulinhasaereas @oficial_Anac @SERPRO @DataPrivacyBr Nós pedimos informações à ANAC a respeito do desenvolvim…;2021-06-12;0;1;;-1
1403530185232818177;messiasmelo;"RT @SindpdPE: Trabalhadores/as do Serpro aprovam proposta de Acordo Coletivo e Desconto Assistencial ---&gt; https://t.co/Q5hs4P0psp
#sindpdpe…";2021-06-12;0;2;Brasil;-1
1403518683754946568;pedrosaliba;@biaklimeck @azulinhasaereas @oficial_Anac @SERPRO @DataPrivacyBr Você pode pedir mais infos ao Encarregado da SEPR… https://t.co/MYSldFveI4;2021-06-12;1;0;RJ;-1
1403518141842571267;pedrosaliba;@biaklimeck @azulinhasaereas @oficial_Anac @SERPRO @DataPrivacyBr Nós pedimos informações à ANAC a respeito do dese… https://t.co/xx8euTYlOX;2021-06-12;4;1;RJ;-1
1403517465485709315;pedrosaliba;@biaklimeck @azulinhasaereas Esse é um projeto da @oficial_Anac com tecnologia desenvolvida pela @SERPRO para utili… https://t.co/7jgh6G4FJf;2021-06-12;4;0;RJ;-1
1403494678713057284;surto_pc;"RT @lucaslago: todo dia um novo uso de reconhecimento facial para eu ficar puto

https://t.co/AJTfY1dSYw

ainda bem que eu não sou a @ninad…";2021-06-11;0;1;;-1
1403487631497965579;convergencia;"DESTAQUES DA SEMANA NO MERCADO DE #TI E #TELECOM
1. @SERPRO já formou 70 DPOs locais  - https://t.co/xBlwEbMarr
2.… https://t.co/LgXBR9mRWZ";2021-06-11;2;0;;-1
1403486854264016896;leandrom90_;@lucaslago @ninadhora @opanopticobr E o Serpro tá na reta pra ser privatizado, pra piorar.;2021-06-11;1;0;São Paulo, Brazil;-1
1403482654004162578;patgameiro_;"RT @marciofrayze: @ninadhora Imagino que seja o projeto desenvolvido em parceria com o @SERPRO

https://t.co/1MT7ALa0pS";2021-06-11;0;3; Manguebeat 🦀;-1
1403480325980893186;lucaslago;"todo dia um novo uso de reconhecimento facial para eu ficar puto

https://t.co/AJTfY1dSYw

ainda bem que eu não sou… https://t.co/BrVxFcBLej";2021-06-11;15;1;São Paulo, SP;-1
1403479800350658566;OneLag;"RT @marciofrayze: @ninadhora Imagino que seja o projeto desenvolvido em parceria com o @SERPRO

https://t.co/1MT7ALa0pS";2021-06-11;0;3;Sao Paulo, Brazil;-1
1403479485882802176;ninadhora;"RT @marciofrayze: @ninadhora Imagino que seja o projeto desenvolvido em parceria com o @SERPRO

https://t.co/1MT7ALa0pS";2021-06-11;0;3;I dont know ;-1
1403476489656483841;luckdf;"RT @SERPRO: ""LGPD: Os desafios da gestão do consentimento no ecossistema financeiro” foi o tema da palestra realizada pelo #Serpro no event…";2021-06-11;0;1;Brasília-DF;-1
1403472241589993480;ninadhora;@marciofrayze @SERPRO Esse mesmooo;2021-06-11;13;0;I dont know ;-1
1403471859597955074;marciofrayze;"@ninadhora Imagino que seja o projeto desenvolvido em parceria com o @SERPRO

https://t.co/1MT7ALa0pS";2021-06-11;24;3;São Paulo, Brasil;-1
1403450912635506688;joker706402;RT @SalveSeusDados: A #Dataprev e o #Serpro armazenam, processam e protegem informações estratégicas do Estado brasileiro, como receitas, d…;2021-06-11;0;4;Nova Iorque, USA;-1
1403450898450464775;joker706402;RT @SalveSeusDados: Você sabe quais dados a #Dataprev e o #Serpro armazenam além dos dados pessoais da população e de empresas brasileiras?…;2021-06-11;0;6;Nova Iorque, USA;-1
1403420519156879360;ItuassuDaniel;@novaeramidia @ThuinMarcia Enquanto, a Huawei já está entrando na SERPRO...;2021-06-11;2;0;Sinop, Brasil;-1
1403398104016211971;evefavretto;"@edisonlsm sim. Acho que só o Serpro tem de 5 anos.

Como meu da certisign tava pra vencer em uns meses, emiti um c… https://t.co/dW5xTKHMub";2021-06-11;0;0;Antônio Prado, RS;-1
1403393939437150218;evefavretto;pra quem quiser https://t.co/nslgBmPhqm;2021-06-11;0;0;Antônio Prado, RS;-1
1403393187507539976;evefavretto;"Acabei de comprar um certificado A3 de CINCO anos pelo Serpro. Tudo online.

Moderno.";2021-06-11;0;0;Antônio Prado, RS;-1
1403381310371110923;renatovillav;RT @SalveSeusDados: Em nosso país, #Dataprev e #Serpro são as duas empresas grandes responsáveis por armazenar e gerir dados dos cidadãos e…;2021-06-11;0;9;;-1
1403381103361150978;renatovillav;RT @SalveSeusDados: Você sabe quais dados a #Dataprev e o #Serpro armazenam além dos dados pessoais da população e de empresas brasileiras?…;2021-06-11;0;6;;-1
1403374879395749900;ferraz_antonio;RT @SalveSeusDados: A #Dataprev e o #Serpro armazenam, processam e protegem informações estratégicas do Estado brasileiro, como receitas, d…;2021-06-11;0;4;;-1
1403374789486649344;ferraz_antonio;RT @SalveSeusDados: Você sabe quais dados a #Dataprev e o #Serpro armazenam além dos dados pessoais da população e de empresas brasileiras?…;2021-06-11;0;6;;-1
1403368458935586818;SeixasRaul1;RT @SalveSeusDados: A #Dataprev e o #Serpro armazenam, processam e protegem informações estratégicas do Estado brasileiro, como receitas, d…;2021-06-11;0;4;;-1
1403368403860078606;SeixasRaul1;RT @SalveSeusDados: Você sabe quais dados a #Dataprev e o #Serpro armazenam além dos dados pessoais da população e de empresas brasileiras?…;2021-06-11;0;6;;-1
1403366164185686018;wsdireito;RT @SalveSeusDados: Você sabe quais dados a #Dataprev e o #Serpro armazenam além dos dados pessoais da população e de empresas brasileiras?…;2021-06-11;0;6;Campina, Belém;-1
1403357262568112129;SalveSeusDados;A #Dataprev e o #Serpro armazenam, processam e protegem informações estratégicas do Estado brasileiro, como receita… https://t.co/vkOBgrQMpI;2021-06-11;6;4;;-1
1403357163565862913;SalveSeusDados;Você sabe quais dados a #Dataprev e o #Serpro armazenam além dos dados pessoais da população e de empresas brasilei… https://t.co/OieBL12FyE;2021-06-11;17;6;;-1
1403351327988670472;VicenteAzeved;A Serpro não contratou a 5g chinesa? https://t.co/GHUkno8hU8;2021-06-11;0;1;Fpolis ;-1
1403349694743465987;fdcveras;@dataprev @SERPRO - Se existiu o interesse público, lá no inicio contatei os envolvidos e o ouvido de mercador a mi… https://t.co/i7jk7XBBX0;2021-06-11;0;0;Brasil RN mossoró;-1
1403346937542291458;SERPRO;"""LGPD: Os desafios da gestão do consentimento no ecossistema financeiro” foi o tema da palestra realizada pelo… https://t.co/fgQVD5LiiF";2021-06-11;13;1;Brasil;-1
1403290965461377025;sindpdce;Ecossistema de serviços Serpro MultiCloud oferece mentoria aos clientes em toda sua jornada de migração para a nuve… https://t.co/bVZ4gXa0Bq;2021-06-11;1;0;Fortaleza, CE;-1
1403137663734108160;joker706402;RT @SalveSeusDados: Em nosso país, #Dataprev e #Serpro são as duas empresas grandes responsáveis por armazenar e gerir dados dos cidadãos e…;2021-06-10;0;9;Nova Iorque, USA;-1
1403134907656855552;sindpdrj;"Campanha Salarial dos trabalhadores e trabalhadoras do Serpro
https://t.co/ClfyvYcaot";2021-06-10;0;0;Rio de Janeiro, Brasil;-1
1403111619022966792;ieltongoncalves;RT @SalveSeusDados: Em nosso país, #Dataprev e #Serpro são as duas empresas grandes responsáveis por armazenar e gerir dados dos cidadãos e…;2021-06-10;0;9;Fortaleza, Brasil;-1
1403098687090331661;sindppdrs;RT @convergencia: Com 3 mil sistemas de governo, Serpro já formou 70 DPOs locais e busca mais https://t.co/u6fCitzGsT https://t.co/nGFvGB4s…;2021-06-10;0;1;Porto Alegre (RS);-1
1403096393644793858;convergencia;Com 3 mil sistemas de governo, Serpro já formou 70 DPOs locais e busca mais https://t.co/u6fCitzGsT https://t.co/nGFvGB4siE;2021-06-10;2;1;;-1
1403092860132540420;samujacintho;Em nosso país, #Dataprev e #Serpro são as duas empresas grandes responsáveis por armazenar e gerir dados dos cidadã… https://t.co/3ob8aKzCKp;2021-06-10;2;0;Natal, Brasil;-1
1403085399644311565;lubashivaya;RT @SalveSeusDados: Em nosso país, #Dataprev e #Serpro são as duas empresas grandes responsáveis por armazenar e gerir dados dos cidadãos e…;2021-06-10;0;9;Georgia, USA;-1
1403084758159081473;izaelcavalc;RT @DiarioPE: A defesa de Flávio Bolsonaro pediu à Justiça Federal que determine à Receita Federal e ao Serpro que disponibilizem o resulta…;2021-06-10;0;2;Paulista, Brasil;-1
1403083430720585728;HugoNBFarias;RT @DiarioPE: A defesa de Flávio Bolsonaro pediu à Justiça Federal que determine à Receita Federal e ao Serpro que disponibilizem o resulta…;2021-06-10;0;2;Jaboatão dos Guararapes-PE;-1
1403083325087141889;DiarioPE;A defesa de Flávio Bolsonaro pediu à Justiça Federal que determine à Receita Federal e ao Serpro que disponibilizem… https://t.co/ubAf4YdMHz;2021-06-10;14;2;Recife-PE, Brasil;-1
1403076361913262080;fernandotoloihq;@CACTOCONCE Tentei, mas eu tinha na SERPRO e por algum motivo a @tonaserasa não conseguem acessar no banco de dados… https://t.co/ydIDozJXVx;2021-06-10;1;0;São Paulo, Brasil;-1
1403066582423724042;ferraz_antonio;RT @SalveSeusDados: Em nosso país, #Dataprev e #Serpro são as duas empresas grandes responsáveis por armazenar e gerir dados dos cidadãos e…;2021-06-10;0;9;;-1
1403057386710044673;fdcveras;RT @fdcveras: Sentença ok. A @dataprev @SERPRO passaram por essa vergonha por que erraram 4 vezes, mentiu e caluniou só em meu auxílio emer…;2021-06-10;0;1;Brasil RN mossoró;-1
1403054794583986187;guilherme51siq1;RT @Zupykov: Até agora ngm do  Governo ou do Ministério da Economia deu satisfação para o povo por deixar a @SERPRO  na  mão de um empresa…;2021-06-10;0;1;;-1
1403054471647842308;Zupykov;Até agora ngm do  Governo ou do Ministério da Economia deu satisfação para o povo por deixar a @SERPRO  na  mão de… https://t.co/6paQwmGwPB;2021-06-10;1;1;Bragenzuela;-1
1403051159640805376;sindppdrs;"RT @diovanidostatny: @sindppdrs @procempa Reposição salarial em outras empresas de TI:
– SERPRO acordou reajuste de 3,55%, equivalente a 70…";2021-06-10;0;2;Porto Alegre (RS);-1
1403051080859238402;diovanidostatny;"@sindppdrs @procempa Reposição salarial em outras empresas de TI:
– SERPRO acordou reajuste de 3,55%, equivalente a… https://t.co/Yo0pt81LMn";2021-06-10;4;2;Porto Alegre - Brazil;-1
1403048507846574080;danveras78;RT @SalveSeusDados: Em nosso país, #Dataprev e #Serpro são as duas empresas grandes responsáveis por armazenar e gerir dados dos cidadãos e…;2021-06-10;0;9;;-1
1403048450086875138;SeixasRaul1;RT @SalveSeusDados: Em nosso país, #Dataprev e #Serpro são as duas empresas grandes responsáveis por armazenar e gerir dados dos cidadãos e…;2021-06-10;0;9;;-1
1403042805375770634;SalveSeusDados;Em nosso país, #Dataprev e #Serpro são as duas empresas grandes responsáveis por armazenar e gerir dados dos cidadã… https://t.co/dY4TU4xf9O;2021-06-10;21;9;;-1
1403039371465527305;DarioReserva;"RT @viniciussexto: Ainda em maio, o governo lança um portal para acompanhar vacinação
https://t.co/OOKmb1ykZQ";2021-06-10;0;114;São João del Rei, Brasil;-1
1403038138247925764;SindpdPE;"Trabalhadores/as do Serpro aprovam proposta de Acordo Coletivo e Desconto Assistencial ---&gt; https://t.co/Q5hs4P0psp… https://t.co/KYZCYY6XVW";2021-06-10;3;2;Av. Barbosa Lima, 149, Sala 40;-1
1403010189712842754;fdcveras;Sentença ok. A @dataprev @SERPRO passaram por essa vergonha por que erraram 4 vezes, mentiu e caluniou só em meu au… https://t.co/C3kEfWi5zA;2021-06-10;1;1;Brasil RN mossoró;-1
1403008098013528067;fdcveras;@dataprev @Serpro_Dataprev @SERPRO poderiam não terem passado por essa vergonha em errarem 4 vezes, mentir e caluni… https://t.co/dUwlp2Zauw;2021-06-10;0;0;Brasil RN mossoró;-1
1403000506771935247;Zupykov;"@SigaGazetaBR STF manda em tudo 

Senado é serviçal do STF 

e o Executivo não faz nada ,ta ocupado entregando SERP… https://t.co/4gnd82c2v5";2021-06-10;0;0;Bragenzuela;-1
1402994962350759944;lubashivaya;"1/2 - ""Tendo a #LGPD como princípio básico a proteção dos dados e garantia da privacidade, como pode ser encarada a… https://t.co/FTkFXnPJbv";2021-06-10;3;0;Georgia, USA;-1
1402991136776409098;Cesarpm20;@luisnassif Não sei se este senhor é do ramo, mas em informática pode-se fazer tudo. Inclusive sair um voto na impr… https://t.co/QfKABcAKfc;2021-06-10;1;0;Onde O Vento Faz A Curva ;-1
1402987517679333390;luckdf;"RT @SERPRO: Hoje tem o e-Fórum ""LGPD e Gestão de Risco: Desafio para Governo e Empresas"". O DPO André Sucupira participa do debate LGPD e G…";2021-06-10;0;1;Brasília-DF;-1
1402979618844520452;fnorte;@conradoplg @requiaopmdb Vc como profissional de segurança da informação, deve saber que além dos códigos falhos, f… https://t.co/T1wTnoPrP3;2021-06-10;0;0;Belo Horizonte;-1
1402970169857789953;SERPRO;"Hoje tem o e-Fórum ""LGPD e Gestão de Risco: Desafio para Governo e Empresas"". O DPO André Sucupira participa do deb… https://t.co/fZ611OFeyl";2021-06-10;3;1;Brasil;-1
1402948925552840705;CarlosRenatoRi5;RT @SalveSeusDados: O #Serpro foi criado em 1964 para desenvolver, prover, integrar, comercializar e licenciar soluções em Tecnologia da In…;2021-06-10;0;10;;-1
1402944823661891591;btzesteves;minha lembrança de hoje eh no serpro, 2019, tinha um cabelão cheio e grandão, meu primeiro empreguinho, sinto sdd...🥰;2021-06-10;0;0;;-1
1402936254233202690;cardosveras2016;"RT @fdcveras: https://t.co/po2pWM6Eex
A resposta evasiva que não diz nada que vai mandar pra área técnica que pedirá mais documentos; tudo…";2021-06-10;0;1;Mossoró, RN - Brasil;-1
1402936244162777090;cardosveras2016;"https://t.co/n1FRBzSROM
KD meus 600?
@casacivilbr @MinCidadania @dataprev @SERPRO @Serpro_Dataprev… https://t.co/HynfvQcbSs";2021-06-10;0;0;Mossoró, RN - Brasil;-1
1402935807397216256;ZEimpunidadeRO;"https://t.co/63vnto2zgv
KD meus 600?
@MinCidadania @dataprev @SERPRO https://t.co/J4fTaOfnhR https://t.co/6Donu3ly0V";2021-06-10;0;0;Mossoró, Brasil;-1
1402935804712865792;ZEimpunidadeRO;"RT @fdcveras: https://t.co/po2pWM6Eex
KD meus 600?
@dataprev @MinCidadania @jf_rn @SERPRO @Serpro_Dataprev https://t.co/rK6AWup1P3";2021-06-10;0;1;Mossoró, Brasil;-1
1402935443981803520;fdcveras;"https://t.co/po2pWM6Eex
KD meus 600?
@dataprev @MinCidadania @jf_rn @SERPRO @Serpro_Dataprev https://t.co/41uDRl7KJv https://t.co/rK6AWup1P3";2021-06-10;2;1;Brasil RN mossoró;-1
1402935120970067968;fdcveras;"@dataprev @SERPRO @Serpro_Dataprev @MinCidadania 
@jf_rn KD meus 600? https://t.co/41uDRl7KJv";2021-06-10;0;0;Brasil RN mossoró;-1
1402934879298506754;fdcveras;"@dataprev @SERPRO @Serpro_Dataprev @MinCidadania 
@jf_rn KD meus 600? https://t.co/41uDRl7KJv https://t.co/X5AfLXYxzV";2021-06-10;0;0;Brasil RN mossoró;-1
1402934507318222852;fdcveras;"https://t.co/po2pWM6Eex
A resposta evasiva que não diz nada que vai mandar pra área técnica que pedirá mais documen… https://t.co/CyQiwk5sWk";2021-06-10;2;1;Brasil RN mossoró;-1
1402933540610772993;fdcveras;@SERPRO KD meus 600? https://t.co/2zr2vm8HL6;2021-06-10;0;0;Brasil RN mossoró;-1
1402929133177524229;joaolce;RT @SalveSeusDados: Com a privatização desses serviços e a entrega de tantas informações valiosas do Estado, a soberania nacional estará em…;2021-06-10;0;4;Brasília - DF, Brazil;-1
1402929112470241280;joaolce;RT @SalveSeusDados: Hoje, o #Serpro trabalha com dados governamentais de diversos ministérios, Receita Federal, Tesouro Nacional, Procurado…;2021-06-10;0;4;Brasília - DF, Brazil;-1
1402929084351582211;joaolce;RT @SalveSeusDados: O #Serpro foi criado em 1964 para desenvolver, prover, integrar, comercializar e licenciar soluções em Tecnologia da In…;2021-06-10;0;10;Brasília - DF, Brazil;-1
